sample_id,folder,segment_id,speaker,speaker_segment_id,start_time_sec,end_time_sec,duration_sec,video_relpath,audio_relpath,transcript,emotion_audio,emotion_text,emotion_video,emotion_final,audio_clarity,speaker_gender,speaker_identity,video_path,audio_path,video_exists,audio_exists,split,elig_text,elig_audio,elig_video,elig_multimodal
videoplayback (108)::videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,videoplayback (108),5,SPEAKER_01,3,77.70659375,86.02596875,8.319375,videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0003.wav,دي جدعة وتستحمل مش معنى أنها كانت ساكتة وما بتشتكيش تبقى كويسة ممكن قوي تكون شايلة في نفسها,Anger,Sadness,Sadness,Sadness,Clear,Female,Hanan Sulieman,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (108)\videos\SPEAKER_01\SPEAKER_01_segment_0003.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (108)\audios\SPEAKER_01\SPEAKER_01_segment_0003.wav,1,1,train,1,1,1,1
videoplayback (109)::videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,videoplayback (109),4,SPEAKER_01,4,169.4728438,173.9615938,4.48875,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,شفت يا يابا اختها ما تعرفش هيا فين يعني دابت وزعلانة اوي اني بقول بنت الحرام,Anger,Anger,Anger,Anger,Clear,Male,Diab,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (109)\videos\SPEAKER_01\SPEAKER_01_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (109)\audios\SPEAKER_01\SPEAKER_01_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (109)::videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,videoplayback (109),6,SPEAKER_02,1,204.7753438,208.9772188,4.201875,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,خليك قاعد وانا هتصل بالبوليس واقول انك اتهجمت على البيت,Anger,Anger,Anger,Anger,Clear,Female,Maha Nasser,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (109)\videos\SPEAKER_02\SPEAKER_02_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (109)\audios\SPEAKER_02\SPEAKER_02_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (11)::videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,videoplayback (11),5,SPEAKER_00,1,213.4828438,216.6215938,3.13875,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,فين ولادي باعنا دلوقتي؟ يعني هي سابقة مع مين أصلاً دلوقتي؟,Anger,Fear,Anger,Anger,Clear,Male,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (11)\videos\SPEAKER_00\SPEAKER_00_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (11)\audios\SPEAKER_00\SPEAKER_00_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,videoplayback (110),10,SPEAKER_01,2,261.1715938,265.0022188,3.830625,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,بتبوخ نار بتبوخ نار ده فين انت في السرك فين بتبوخ نار,Surprise,Fear,Surprise,Surprise,Clear,Female,Essad Youniss,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_01\SPEAKER_01_segment_0002.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_01\SPEAKER_01_segment_0002.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_02/SPEAKER_02_segment_0002.mp4,videoplayback (110),2,SPEAKER_02,2,66.29909375,70.87221875,4.573125,videos/SPEAKER_02/SPEAKER_02_segment_0002.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0002.wav,وعن مشاكل أهلي ومش عاجبني أي حاجة,Anger,Sadness,Neutral,Anger,Clear,Male,Ali Sobhy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_02\SPEAKER_02_segment_0002.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_02\SPEAKER_02_segment_0002.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_02/SPEAKER_02_segment_0003.mp4,videoplayback (110),3,SPEAKER_02,3,71.24346875,76.76159375,5.518125,videos/SPEAKER_02/SPEAKER_02_segment_0003.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0003.wav,فكنت يعني رافض أن أكمل تعليمي,Neutral,Anger,Neutral,Neutral,Clear,Male,Ali Sobhy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_02\SPEAKER_02_segment_0003.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_02\SPEAKER_02_segment_0003.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_02/SPEAKER_02_segment_0004.mp4,videoplayback (110),4,SPEAKER_02,4,84.96284375,89.24909375,4.28625,videos/SPEAKER_02/SPEAKER_02_segment_0004.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0004.wav,بيشتغل مخرج مسرح وعنده فرقة مسرح وكذا,Neutral,Happiness,Happiness,Happiness,Clear,Male,Ali Sobhy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_02\SPEAKER_02_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_02\SPEAKER_02_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_02/SPEAKER_02_segment_0005.mp4,videoplayback (110),5,SPEAKER_02,5,115.6078438,121.0584688,5.450625,videos/SPEAKER_02/SPEAKER_02_segment_0005.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0005.wav,وبعد رحيله عمل الفرقة اللي هي في ستوديو منصور محمد,Neutral,Happiness,Neutral,Neutral,Clear,Male,Ali Sobhy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_02\SPEAKER_02_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_02\SPEAKER_02_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,videoplayback (110),6,SPEAKER_02,6,134.7947188,141.2915938,6.496875,videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0006.wav,فالحقيقة أنه انا رحت تفرجت عليهم وعجبتني الفكرة ودخلت المسرح ما خرجتش,Neutral,Happiness,Neutral,Neutral,Clear,Male,Ali Sobhy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_02\SPEAKER_02_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_02\SPEAKER_02_segment_0006.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,videoplayback (110),7,SPEAKER_01,0,176.9315938,180.3909688,3.459375,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,اه انت لعبت حاجات كتير يعني,Happiness,Happiness,Happiness,Happiness,Clear,Female,Essad Youniss,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_01\SPEAKER_01_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_01\SPEAKER_01_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (110)::videos/SPEAKER_02/SPEAKER_02_segment_0007.mp4,videoplayback (110),9,SPEAKER_02,7,226.7803438,230.8134688,4.033125,videos/SPEAKER_02/SPEAKER_02_segment_0007.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0007.wav,اللي خلاني عملت فرقة اسمها أوطة حمراء وهو اكتشافي للكلاون المهرج,Neutral,Happiness,Happiness,Happiness,Clear,Male,Ali Sobhy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\videos\SPEAKER_02\SPEAKER_02_segment_0007.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (110)\audios\SPEAKER_02\SPEAKER_02_segment_0007.wav,1,1,train,1,1,1,1
videoplayback (12)::videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,videoplayback (12),0,SPEAKER_00,0,6.61221875,16.36596875,9.75375,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,أي حاجة عنده أعرفش خالص نهائي وبعدين أنا ما فكرتش إنه هتسأل عليها عشان هو برضو سيء للغاية,Sadness,Surprise,Sadness,Sadness,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\videos\SPEAKER_00\SPEAKER_00_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\audios\SPEAKER_00\SPEAKER_00_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (12)::videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,videoplayback (12),1,SPEAKER_02,0,17.44596875,23.82471875,6.37875,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,يعني حضرتك.. ايوة بس دول بناته وبعدين انت بتتنازلي عن حق ببناتك ليه؟,Surprise,Surprise,Anger,Surprise,Clear,Female,radwa elsherbiny,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\videos\SPEAKER_02\SPEAKER_02_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\audios\SPEAKER_02\SPEAKER_02_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (12)::videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,videoplayback (12),2,SPEAKER_00,1,46.06596875,69.13409375,23.068125,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,كان ابويا بقى يعني ابويا عمل حدثة يعني ود العفش بتاعي وبعد كده عمل حدثة عربية خبطته مات ما حدس سأل بقى ما حدس سأل مات قبل الجواز؟ مات قبل الجواز بيومين وعمامي بقى جوزوني على الاربعين على الستة وثلاثين جوزوني بالزبط فما سألناش بقى خلاص يعني ابويا ودا عفشي,Sadness,Sadness,,Sadness,Clear,Female,common,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\videos\SPEAKER_00\SPEAKER_00_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\audios\SPEAKER_00\SPEAKER_00_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (12)::videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,videoplayback (12),4,SPEAKER_00,3,97.11284375,117.2784688,20.165625,videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0003.wav,مكنش بابايا  مكنش مقتدر إنه هو يجيبلي تلاجة فأنا قلت أنا أشتغل وكنت أشتغل وأنا في بيته وبنتي بحوش الفلوس عشان أجيب التلاجة كان بياخد الفلوس ويقول لي أنا ما أخدتش حاجة طيب وطيب طالما بياخد مخدرات خليفتي منه اتنين ليه؟ ما كنتش أعرف إنه هو بياخد أنا ما كانش عندي علم أنا كنت بطلع أشتغل مكنتش بشوفه,Sadness,Sadness,Sadness,Sadness,Clear,Female,common,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\videos\SPEAKER_00\SPEAKER_00_segment_0003.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\audios\SPEAKER_00\SPEAKER_00_segment_0003.wav,1,1,train,1,1,1,1
videoplayback (12)::videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,videoplayback (12),5,SPEAKER_00,4,123.7922188,133.3097188,9.5175,videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0004.wav,بعد ولادة بنتي التانية اه بعد الثانية اكتشفت ان في حاجة بتنقص في الشقة واكتشفت ان انا مثلا حد اداني فلوس عشان اجيب لبنتي العلاج لسه عاملة العملية,Sadness,Sadness,Anger,Sadness,Clear,Female,common,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\videos\SPEAKER_00\SPEAKER_00_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\audios\SPEAKER_00\SPEAKER_00_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (12)::videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,videoplayback (12),6,SPEAKER_00,5,133.9678438,137.1572188,3.189375,videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0005.wav,بنتي يعني مغيرة حاجات في القلب,Sadness,Sadness,Sadness,Sadness,Clear,Female,common,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\videos\SPEAKER_00\SPEAKER_00_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (12)\audios\SPEAKER_00\SPEAKER_00_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,videoplayback (121),0,SPEAKER_02,0,117.7340938,122.5265938,4.7925,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,هتقولي الصراحة الحالة هتكون حلوة مش هتلفوا الدوري,Neutral,Anger,Neutral,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,videoplayback (121),1,SPEAKER_02,1,124.9228438,129.0234688,4.100625,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,ما تزعلش مني لا لا فيش لف وضوء وراء مستعدة,Sadness,Sadness,Sadness,Sadness,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0071.mp4,videoplayback (121),101,SPEAKER_02,71,1952.012844,1956.653469,4.640625,videos/SPEAKER_02/SPEAKER_02_segment_0071.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0071.wav,لسه الجرح موجود. يا نهار السود يا جماعة. هو فيه بني قادمين كده.,Neutral,Anger,Neutral,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0071.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0071.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0073.mp4,videoplayback (121),103,SPEAKER_02,73,2065.277844,2073.225969,7.948125,videos/SPEAKER_02/SPEAKER_02_segment_0073.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0073.wav,لا هو عمتاً إنت لو بصيتي حواليكي حتلاقي بلاوي كتيرة جداً بتهويني بتاع لنفسي لا أنا دايماً بعمل كده,Neutral,Neutral,Neutral,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0073.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0073.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_01/SPEAKER_01_segment_0027.mp4,videoplayback (121),104,SPEAKER_01,27,2075.605344,2079.975969,4.370625,videos/SPEAKER_01/SPEAKER_01_segment_0027.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0027.wav,حسب جرح عندك لسه الجرح موجود؟ فيه جرح أنا شايفة,Sadness,Sadness,Sadness,Sadness,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_01\SPEAKER_01_segment_0027.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_01\SPEAKER_01_segment_0027.wav,0,1,train,1,1,0,0
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0074.mp4,videoplayback (121),105,SPEAKER_02,74,2079.975969,2084.937219,4.96125,videos/SPEAKER_02/SPEAKER_02_segment_0074.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0074.wav,هو فيه ظلم فيه احساس بالظلم بيقوله شوية ملازمني,Neutral,Sadness,Neutral,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0074.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0074.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0075.mp4,videoplayback (121),106,SPEAKER_02,75,2088.059094,2094.269094,6.21,videos/SPEAKER_02/SPEAKER_02_segment_0075.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0075.wav,ظلمة بس؟ لا معاش ولا كان اليقارني ما تخلقش لكن حسب الظلم؟ طبعاً,Neutral,Neutral,Neutral,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0075.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0075.wav,1,1,train,1,1,1,1
videoplayback (121)::videos/SPEAKER_02/SPEAKER_02_segment_0077.mp4,videoplayback (121),108,SPEAKER_02,77,2114.198469,2129.250969,15.0525,videos/SPEAKER_02/SPEAKER_02_segment_0077.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0077.wav,طبعاً بالأخير أنا بنتهم عمرهم ما هيتخلوا عني بس هيبقوا بيقولوا تعالي على نفسك الولادك بيتك أنتوا الاتنين جمال أنتوا الاتنين حلوين أنتوا الاتنين بتحبوا بعض بس أنت حسب الظلم أنا حسب الظلم عموماً بقليل فقط,Neutral,Neutral,Neutral,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_02\SPEAKER_02_segment_0077.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_02\SPEAKER_02_segment_0077.wav,0,1,train,1,1,0,0
videoplayback (121)::videos/SPEAKER_01/SPEAKER_01_segment_0028.mp4,videoplayback (121),109,SPEAKER_01,28,2133.030969,2143.830969,10.8,videos/SPEAKER_01/SPEAKER_01_segment_0028.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0028.wav,عشان انت بتحب التمثيل دلوقتي الشغل اللي انت بتشتغليه بقى لي حاجة أخرى؟ عايزة تعملي ده؟ عايزة تعملي هدف تاني؟,Neutral,Neutral,Surprise,Neutral,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\videos\SPEAKER_01\SPEAKER_01_segment_0028.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (121)\audios\SPEAKER_01\SPEAKER_01_segment_0028.wav,1,1,train,1,1,1,1
